# Result of the experimentation: segment4.arg

# With args:
# --> x_size = 100
# --> y_size = 200
# --> init_time_step = 1e-08
# --> space_step = 0.001
# --> CBL_cond = 100
# --> iter_number_solver = 100000
# --> iter_number_prothis->filer = 1
# --> nb_of_threads = 12
# --> ->nb_pts = 3
# --> ->abs = 39
# --> ->abs = 129
# --> ->abs = 199
# --> ->ord = 89
# --> ->ord = 89
# --> ->ord = 89
# --> init_cond_type = 1
# --> iter_number_evol_chamber = 50000
# --> differential_equation_solver_algo = 4
# --> VDW_a_coef = 0
# --> VDW_b_coef = 0
# --> thermal_conduction = 1
# --> lambda = 0.06
# --> mol_mass = 0.018
# --> dyn_visc = 1e-06
# --> init_chamber_pressure = 937000
# --> init_chamber_temperature = 2000
# --> init_chamber_speed = 0
# --> init_chamber_turb_en = 1e-05
# --> init_chamber_turb_dis = 1e-05
# --> init_atmosphere_pressure = 124000
# --> init_atmosphere_temperature = 300
# --> init_atmosphere_speed = 0
# --> init_atmosphere_turb_en = 1e-06
# --> init_atmosphere_turb_dis = 1e-06

# Maximums (asbolute values) after 11560 iterations: 
# pressure = inf
# temperature = inf
# vol_mass = inf
# speed0 = inf
# speed1 = inf
# turb_en = inf
# turb_dis = inf

#                 x                 y           is_wall          pressure            temper          vol_mass           speed_1           speed_2           turb_en          turb_dis

                 0                 0                 0            124000               300         0.8948761                 0                 0             1e-06             1e-06
                 0             0.001                 0            124000               300         0.8948761      5.030258e-09      1.211238e-13      9.998844e-07       9.99808e-07
                 0             0.002                 0            124000               300         0.8948761      4.797216e-09     -5.325781e-09      9.998844e-07       9.99808e-07
                 0             0.003                 0            124000               300         0.8948761      5.259479e-09     -5.325781e-09      9.998844e-07       9.99808e-07
                 0             0.004                 0            124000               300         0.8948761      4.998444e-09     -1.081449e-08      9.998844e-07       9.99808e-07
                 0             0.005                 0            124000               300         0.8948761      5.954196e-09      -1.08145e-08      9.998844e-07       9.99808e-07
                 0             0.006                 0            124000               300         0.8948761      5.674374e-09     -1.657097e-08      9.998844e-07       9.99808e-07
                 0             0.007                 0            124000               300         0.8948761      7.141933e-09     -1.657098e-08      9.998844e-07       9.99808e-07
                 0             0.008                 0            124000               300         0.8948761      6.865063e-09     -2.265175e-08      9.998844e-07       9.99808e-07
                 0             0.009                 0            124000               300         0.8948761      8.858785e-09     -2.265177e-08      9.998844e-07       9.99808e-07
                 0              0.01                 0            124000               300         0.8948761      8.573479e-09     -2.919063e-08      9.998844e-07       9.99808e-07
                 0             0.011                 0            124000               300         0.8948761      1.111862e-08     -2.919065e-08      9.998844e-07       9.99808e-07
                 0             0.012                 0            124000               300         0.8948761      1.080131e-08     -3.637969e-08      9.998844e-07       9.99808e-07
                 0             0.013                 0            124000               300         0.8948761      1.389728e-08     -3.637972e-08      9.998844e-07       9.99808e-07
                 0             0.014                 0            124000               300         0.8948761      1.354623e-08     -4.428514e-08      9.998844e-07       9.99808e-07
                 0             0.015                 0            124000               300         0.8948761      1.721641e-08     -4.428516e-08      9.998844e-07       9.99808e-07
                 0             0.016                 0            124000               300         0.8948761      1.681519e-08     -5.297249e-08      9.998844e-07       9.99808e-07
                 0             0.017                 0            124000               300         0.8948761      2.120512e-08     -5.297252e-08      9.998844e-07       9.99808e-07
                 0             0.018                 0            124000               300         0.8948761      2.072193e-08      -6.26365e-08      9.998844e-07       9.99808e-07
                 0             0.019                 0            124000               300         0.8948761      2.604151e-08     -6.263654e-08      9.998844e-07       9.99808e-07
                 0              0.02                 0            124000               300         0.8948761      2.546125e-08     -7.335483e-08      9.998844e-07       9.99808e-07
                 0             0.021                 0            124000               300         0.8948761      3.191484e-08     -7.335488e-08      9.998844e-07       9.99808e-07
                 0             0.022                 0            124000               300         0.8948761      3.120305e-08     -8.515844e-08      9.998844e-07       9.99808e-07
                 0             0.023                 0            124000               300         0.8948761      3.896703e-08     -8.515852e-08      9.998844e-07       9.99808e-07
                 0             0.024                 0            124000               300         0.8948761      3.809414e-08     -9.805155e-08      9.998844e-07       9.99808e-07
                 0             0.025                 0            124000               300         0.8948761      4.728727e-08     -9.805163e-08      9.998844e-07       9.99808e-07
                 0             0.026                 0            124000               300         0.8948761      4.622988e-08     -1.119257e-07      9.998844e-07       9.99808e-07
                 0             0.027                 0            124000               300         0.8948761      5.699248e-08     -1.119258e-07      9.998844e-07       9.99808e-07
                 0             0.028                 0            124000               300         0.8948761      5.568988e-08     -1.268069e-07      9.998844e-07       9.99808e-07
                 0             0.029                 0            124000               300         0.8948761      6.804525e-08     -1.268071e-07      9.998844e-07       9.99808e-07
                 0              0.03                 0            124000               300         0.8948761      6.645042e-08     -1.424122e-07      9.998844e-07       9.99808e-07
                 0             0.031                 0            124000               300         0.8948761      8.002938e-08     -1.424123e-07      9.998844e-07       9.99808e-07
                 0             0.032                 0            124000               300         0.8948761      7.809809e-08     -1.582292e-07      9.998844e-07       9.99808e-07
                 0             0.033                 0            124000               300         0.8948761      9.193299e-08     -1.582294e-07      9.998844e-07       9.99808e-07
                 0             0.034                 0            124000               300         0.8948761      8.967981e-08     -1.733678e-07      9.998844e-07       9.99808e-07
                 0             0.035                 0            124000               300         0.8948761      1.020246e-07      -1.73368e-07      9.998844e-07       9.99808e-07
                 0             0.036                 0            124000               300         0.8948761      9.954147e-08     -1.863736e-07      9.998844e-07       9.99808e-07
                 0             0.037                 0            124000               300         0.8948761      1.081977e-07     -1.863737e-07      9.998844e-07       9.99808e-07
                 0             0.038                 0            124000               300         0.8948761      1.057158e-07     -1.955262e-07      9.998844e-07       9.99808e-07
                 0             0.039                 0            124000               300         0.8948761      1.096164e-07     -1.955263e-07      9.998844e-07       9.99808e-07
                 0              0.04                 0            124000               300         0.8948761      1.074373e-07     -1.993104e-07      9.998844e-07       9.99808e-07
                 0             0.041                 0            124000               300         0.8948761      1.091699e-07     -1.993106e-07      9.998844e-07       9.99808e-07
                 0             0.042                 0            124000               300         0.8948761        1.0742e-07     -1.978836e-07      9.998844e-07       9.99808e-07
                 0             0.043                 0            124000               300         0.8948761      1.084829e-07     -1.978837e-07      9.998844e-07       9.99808e-07
                 0             0.044                 0            124000               300         0.8948761      1.071479e-07     -1.921441e-07      9.998844e-07       9.99808e-07
                 0             0.045                 0            124000               300         0.8948761       1.07916e-07     -1.921441e-07      9.998844e-07       9.99808e-07
                 0             0.046                 0            124000               300         0.8948761      1.069314e-07     -1.833429e-07      9.998844e-07       9.99808e-07
                 0             0.047                 0            124000               300         0.8948761      1.072815e-07     -1.833429e-07      9.998844e-07       9.99808e-07
                 0             0.048                 0            124000               300         0.8948761      1.065625e-07     -1.724734e-07      9.998844e-07       9.99808e-07
                 0             0.049                 0            124000               300         0.8948761      1.063298e-07     -1.724734e-07      9.998844e-07       9.99808e-07
                 0              0.05                 0            124000               300         0.8948761      1.058187e-07     -1.604195e-07      9.998844e-07       9.99808e-07
                 0             0.051                 0            124000               300         0.8948761      1.049169e-07     -1.604194e-07      9.998844e-07       9.99808e-07
                 0             0.052                 0            124000               300         0.8948761      1.045602e-07     -1.477565e-07      9.998844e-07       9.99808e-07
                 0             0.053                 0            124000               300         0.8948761       1.03089e-07     -1.477565e-07      9.998844e-07       9.99808e-07
                 0             0.054                 0            124000               300         0.8948761      1.028614e-07     -1.348064e-07      9.998844e-07       9.99808e-07
                 0             0.055                 0            124000               300         0.8948761      1.009461e-07     -1.348063e-07      9.998844e-07       9.99808e-07
                 0             0.056                 0            124000               300         0.8948761       1.00813e-07     -1.219638e-07      9.998844e-07       9.99808e-07
                 0             0.057                 0            124000               300         0.8948761       9.85983e-08     -1.219637e-07      9.998844e-07       9.99808e-07
                 0             0.058                 0            124000               300         0.8948761      9.853434e-08     -1.093672e-07      9.998844e-07       9.99808e-07
                 0             0.059                 0            124000               300         0.8948761      9.624798e-08     -1.093671e-07      9.998844e-07       9.99808e-07
                 0              0.06                 0            124000               300         0.8948761      9.624442e-08     -9.721255e-08      9.998844e-07       9.99808e-07
                 0             0.061                 0            124000               300         0.8948761      9.414647e-08     -9.721241e-08      9.998844e-07       9.99808e-07
                 0             0.062                 0            124000               300         0.8948761      9.417247e-08     -8.546085e-08      9.998844e-07       9.99808e-07
                 0             0.063                 0            124000               300         0.8948761      9.252438e-08     -8.546072e-08      9.998844e-07       9.99808e-07
                 0             0.064                 0            124000               300         0.8948761      9.255486e-08      -7.40053e-08      9.998844e-07       9.99808e-07
                 0             0.065                 0            124000               300         0.8948761      9.150455e-08     -7.400518e-08      9.998844e-07       9.99808e-07
                 0             0.066                 0            124000               300         0.8948761      9.154189e-08        -6.304e-08      9.998844e-07       9.99808e-07
                 0             0.067                 0            124000               300         0.8948761      9.108071e-08     -6.303987e-08      9.998844e-07       9.99808e-07
                 0             0.068                 0            124000               300         0.8948761      9.113369e-08     -5.266001e-08      9.998844e-07       9.99808e-07
                 0             0.069                 0            124000               300         0.8948761      9.117552e-08     -5.265987e-08      9.998844e-07       9.99808e-07
                 0              0.07                 0            124000               300         0.8948761      9.124294e-08     -4.291834e-08      9.998844e-07       9.99808e-07
                 0             0.071                 0            124000               300         0.8948761      9.174085e-08     -4.291818e-08      9.998844e-07       9.99808e-07
                 0             0.072                 0            124000               300         0.8948761      9.180519e-08     -3.403348e-08      9.998844e-07       9.99808e-07
                 0             0.073                 0            124000               300         0.8948761      9.281247e-08     -3.403332e-08      9.998844e-07       9.99808e-07
                 0             0.074                 0            124000               300         0.8948761      9.284797e-08     -2.606039e-08      9.998844e-07       9.99808e-07
                 0             0.075                 0            124000               300         0.8948761      9.438501e-08     -2.606027e-08      9.998844e-07       9.99808e-07
                 0             0.076                 0            124000               300         0.8948761      9.437972e-08     -1.886629e-08      9.998844e-07       9.99808e-07
                 0             0.077                 0            124000               300         0.8948761      9.624485e-08     -1.886624e-08      9.998844e-07       9.99808e-07
                 0             0.078                 0            124000               300         0.8948761      9.621026e-08     -1.255121e-08      9.998844e-07       9.99808e-07
                 0             0.079                 0            124000               300         0.8948761      9.802062e-08     -1.255122e-08      9.998844e-07       9.99808e-07
                 0              0.08                 0            124000               300         0.8948761      9.797875e-08     -7.497438e-09      9.998844e-07       9.99808e-07
                 0             0.081                 0            124000               300         0.8948761      9.940587e-08      -7.49744e-09      9.998844e-07       9.99808e-07
                 0             0.082                 0            124000               300         0.8948761      9.937252e-08     -3.970773e-09      9.998844e-07       9.99808e-07
                 0             0.083                 0            124000               300         0.8948761      1.003041e-07     -3.970759e-09      9.998844e-07       9.99808e-07
                 0             0.084                 0            124000               300         0.8948761      1.002837e-07     -1.857606e-09      9.998844e-07       9.99808e-07
                 0             0.085                 0            124000               300         0.8948761      1.007967e-07     -1.857591e-09      9.998844e-07       9.99808e-07
                 0             0.086                 0            124000               300         0.8948761      1.007865e-07     -7.689716e-10      9.998844e-07       9.99808e-07
                 0             0.087                 0            124000               300         0.8948761      1.010288e-07     -7.689544e-10      9.998844e-07       9.99808e-07
                 0             0.088                 0            124000               300         0.8948761      1.010244e-07     -2.829465e-10      9.998844e-07       9.99808e-07
                 0             0.089                 0            124000               300         0.8948761       1.01124e-07     -2.829353e-10      9.998844e-07       9.99808e-07
                 0              0.09                 0            124000               300         0.8948761      1.011224e-07     -9.306242e-11      9.998844e-07       9.99808e-07
                 0             0.091                 0            124000               300         0.8948761      1.011584e-07     -9.305544e-11      9.998844e-07       9.99808e-07
                 0             0.092                 0            124000               300         0.8948761      1.011578e-07     -2.752105e-11      9.998844e-07       9.99808e-07
                 0             0.093                 0            124000               300         0.8948761      1.011694e-07     -2.751494e-11      9.998844e-07       9.99808e-07
                 0             0.094                 0            124000               300         0.8948761      1.011693e-07     -7.356986e-12      9.998844e-07       9.99808e-07
                 0             0.095                 0            124000               300         0.8948761      1.011726e-07     -7.358247e-12      9.998844e-07       9.99808e-07
                 0             0.096                 0            124000               300         0.8948761      1.011725e-07     -1.787558e-12      9.998844e-07       9.99808e-07
                 0             0.097                 0            124000               300         0.8948761      1.011734e-07      -1.78965e-12      9.998844e-07       9.99808e-07
                 0             0.098                 0            124000               300         0.8948761      1.011734e-07     -3.984163e-13      9.998844e-07       9.99808e-07
                 0             0.099                 0            124000               300         0.8948761      1.011736e-07     -4.008938e-13      9.998844e-07       9.99808e-07
                 0               0.1                 0            124000               300         0.8948761      1.011736e-07     -8.219766e-14      9.998844e-07       9.99808e-07
                 0             0.101                 0            124000               300         0.8948761      1.011736e-07     -8.323528e-14      9.998844e-07       9.99808e-07
                 0             0.102                 0            124000               300         0.8948761      1.011736e-07     -1.676337e-14      9.998844e-07       9.99808e-07
                 0             0.103                 0            124000               300         0.8948761      1.011736e-07     -1.602664e-14      9.998844e-07       9.99808e-07
                 0             0.104                 0            124000               300         0.8948761      1.011736e-07     -6.838345e-18      9.998844e-07       9.99808e-07
                 0             0.105                 0            124000               300         0.8948761      1.011736e-07     -3.289812e-15      9.998844e-07       9.99808e-07
                 0             0.106                 0            124000               300         0.8948761      1.011736e-07     -4.711462e-15      9.998844e-07       9.99808e-07
                 0             0.107                 0            124000               300         0.8948761      1.011736e-07      8.000655e-17      9.998844e-07       9.99808e-07
                 0             0.108                 0            124000               300         0.8948761      1.011736e-07     -2.707709e-15      9.998844e-07       9.99808e-07
                 0             0.109                 0            124000               300         0.8948761      1.011736e-07      6.249208e-16      9.998844e-07       9.99808e-07
                 0              0.11                 0            124000               300         0.8948761      1.011736e-07     -4.927651e-16      9.998844e-07       9.99808e-07
                 0             0.111                 0            124000               300         0.8948761      1.011736e-07      1.097567e-15      9.998844e-07       9.99808e-07
                 0             0.112                 0            124000               300         0.8948761      1.011736e-07     -8.990626e-16      9.998844e-07       9.99808e-07
                 0             0.113                 0            124000               300         0.8948761      1.011736e-07      7.948502e-16      9.998844e-07       9.99808e-07
                 0             0.114                 0            124000               300         0.8948761      1.011736e-07     -6.886305e-15      9.998844e-07       9.99808e-07
                 0             0.115                 0            124000               300         0.8948761      1.011736e-07       1.64873e-15      9.998844e-07       9.99808e-07
                 0             0.116                 0            124000               300         0.8948761      1.011736e-07     -5.635178e-15      9.998844e-07       9.99808e-07
                 0             0.117                 0            124000               300         0.8948761      1.011736e-07      7.804631e-16      9.998844e-07       9.99808e-07
                 0             0.118                 0            124000               300         0.8948761      1.011736e-07     -2.773009e-15      9.998844e-07       9.99808e-07
                 0             0.119                 0            124000               300         0.8948761      1.011736e-07      2.080399e-15      9.998844e-07       9.99808e-07
                 0              0.12                 0            124000               300         0.8948761      1.011736e-07      3.047202e-15      9.998844e-07       9.99808e-07
                 0             0.121                 0            124000               300         0.8948761      1.011736e-07      1.836942e-15      9.998844e-07       9.99808e-07
                 0             0.122                 0            124000               300         0.8948761      1.011736e-07      3.582328e-14      9.998844e-07       9.99808e-07
                 0             0.123                 0            124000               300         0.8948761      1.011736e-07      4.895878e-17      9.998844e-07       9.99808e-07
                 0             0.124                 0            124000               300         0.8948761      1.011736e-07      2.444339e-13      9.998844e-07       9.99808e-07
                 0             0.125                 0            124000               300         0.8948761      1.011736e-07      2.454003e-15      9.998844e-07       9.99808e-07
                 0             0.126                 0            124000               300         0.8948761      1.011736e-07      1.641794e-12      9.998844e-07       9.99808e-07
                 0             0.127                 0            124000               300         0.8948761      1.011736e-07     -2.381238e-15      9.998844e-07       9.99808e-07
                 0             0.128                 0            124000               300         0.8948761      1.011736e-07      1.019843e-11      9.998844e-07       9.99808e-07
                 0             0.129                 0            124000               300         0.8948761      1.011736e-07      -3.65008e-15      9.998844e-07       9.99808e-07
                 0              0.13                 0            124000               300         0.8948761      1.011736e-07      5.867948e-11      9.998844e-07       9.99808e-07
                 0             0.131                 0            124000               300         0.8948761      1.011736e-07     -1.103386e-14      9.998844e-07       9.99808e-07
                 0             0.132                 0            124000               300         0.8948761      1.011737e-07      3.118364e-10      9.998844e-07       9.99808e-07
                 0             0.133                 0            124000               300         0.8948761      1.011736e-07     -5.624724e-14      9.998844e-07       9.99808e-07
                 0             0.134                 0            124000               300         0.8948761      1.011737e-07      1.523782e-09      9.998844e-07       9.99808e-07
                 0             0.135                 0            124000               300         0.8948761      1.011736e-07     -2.671309e-13      9.998844e-07       9.99808e-07
                 0             0.136                 0            124000               300         0.8948761      1.011738e-07      6.812449e-09      9.998844e-07       9.99808e-07
                 0             0.137                 0            124000               300         0.8948761      1.011736e-07     -1.157717e-12      9.998844e-07       9.99808e-07
                 0             0.138                 0            124000               300         0.8948761      1.011743e-07      2.770591e-08      9.998844e-07       9.99808e-07
                 0             0.139                 0            124000               300         0.8948761      1.011732e-07     -4.544867e-12      9.998844e-07       9.99808e-07
                 0              0.14                 0            124000               300         0.8948761      1.011763e-07      1.018175e-07      9.998844e-07       9.99808e-07
                 0             0.141                 0            124000               300         0.8948761      1.011718e-07     -1.602156e-11      9.998844e-07       9.99808e-07
                 0             0.142                 0            124000               300         0.8948761      1.011829e-07      3.354402e-07      9.998844e-07       9.99808e-07
                 0             0.143                 0            124000               300         0.8948761      1.011666e-07     -5.014772e-11      9.998844e-07       9.99808e-07
                 0             0.144                 0            124000               300         0.8948761      1.012026e-07      9.813397e-07      9.998844e-07       9.99808e-07
                 0             0.145                 0            124000               300         0.8948761      1.011487e-07     -1.376964e-10      9.998844e-07       9.99808e-07
                 0             0.146                 0            124000               300         0.8948761      1.012528e-07       2.51988e-06      9.998844e-07       9.99808e-07
                 0             0.147                 0            124000               300         0.8948761      1.010941e-07     -3.261772e-10      9.998844e-07       9.99808e-07
                 0             0.148                 0            124000               300         0.8948761      1.013613e-07      5.597409e-06      9.998844e-07       9.99808e-07
                 0             0.149                 0            124000               300         0.8948761      1.009459e-07     -6.510455e-10      9.998844e-07       9.99808e-07
