# Result of the experimentation: segment4.arg

# With args:
# --> x_size = 100
# --> y_size = 200
# --> init_time_step = 1e-08
# --> space_step = 0.001
# --> CBL_cond = 100
# --> iter_number_solver = 1003
# --> iter_number_profiler = 1
# --> nb_of_threads = 12
# --> ->nb_pts = 3
# --> ->abs = 39
# --> ->abs = 129
# --> ->abs = 199
# --> ->ord = 89
# --> ->ord = 89
# --> ->ord = 89
# --> init_cond_type = 1
# --> iter_number_evol_chamber = 1000
# --> differential_equation_solver_algo = 4
# --> VDW_a_coef = 0
# --> VDW_b_coef = 0
# --> thermal_conduction = 1
# --> lambda = 0.6
# --> mol_mass = 0.018
# --> dyn_visc = 1e-06
# --> init_chamber_pressure = 200000
# --> init_chamber_temperature = 2000
# --> init_chamber_speed = 0
# --> init_chamber_turb_en = 1e-05
# --> init_chamber_turb_dis = 1e-05
# --> init_atmosphere_pressure = 124000
# --> init_atmosphere_temperature = 300
# --> init_atmosphere_speed = 0
# --> init_atmosphere_turb_en = 1e-06
# --> init_atmosphere_turb_dis = 1e-06

#              time         time_step            thrust      max pressure   max temperature      max vol_mass        max speed0        max speed1       max turb_en      max turb_dis

          2.52e-06             1e-08     1.918634e-173            143076             726.7         0.8973102      5.082793e-07          6.529738         3.259e-06         3.259e-06
          2.53e-06             1e-08     4.671165e-174          124461.4            300.29         0.8973387      5.142189e-07          6.634198       1.02616e-06      1.038151e-06
          2.54e-06             1e-08    -1.196456e-174            143228             730.1         0.8973677      5.202533e-07           6.63162         3.277e-06         3.277e-06
          2.55e-06             1e-08    -1.396438e-174          124472.4          300.2971         0.8973966      5.262828e-07          6.736869      1.027164e-06      1.039624e-06
          2.56e-06             1e-08    -7.855438e-175            143380             733.5          0.897426      5.324076e-07           6.73423         3.295e-06         3.295e-06
          2.57e-06             1e-08    -1.752043e-173          124483.6          300.3043         0.8974554      5.385274e-07          6.840266      1.028198e-06      1.041141e-06
          2.58e-06             1e-08    -1.493983e-173            143532             736.9         0.8974853      5.447433e-07          6.837564         3.313e-06         3.313e-06
          2.59e-06             1e-08    -1.597707e-173          124494.9          300.3116         0.8975151       5.50954e-07          6.944387      1.029263e-06      1.042706e-06
           2.6e-06             1e-08    -4.691683e-173            143684             740.3         0.8975454      5.572615e-07          6.941623         3.331e-06         3.331e-06
          2.61e-06             1e-08    -6.489687e-173          124506.3          300.3191         0.8975756      5.635636e-07          7.049231       1.03036e-06      1.044317e-06
          2.62e-06             1e-08    -2.009553e-173            143836             743.7         0.8976064      5.699632e-07          7.046402         3.349e-06         3.349e-06
          2.63e-06             1e-08    -6.224878e-173            124518          300.3266         0.8976371      5.763573e-07          7.154795       1.03149e-06      1.045978e-06
          2.64e-06             1e-08    -4.772931e-173            143988             747.1         0.8976683      5.828496e-07          7.151901         3.367e-06         3.367e-06
          2.65e-06             1e-08    -3.867544e-173          124529.8          300.3343         0.8976994      5.893362e-07          7.261078      1.032652e-06      1.047687e-06
          2.66e-06             1e-08    -1.344714e-172            144140             750.5         0.8977311      5.959216e-07          7.258118         3.385e-06         3.385e-06
          2.67e-06             1e-08    -1.335782e-172          124541.8           300.342         0.8977627      6.025013e-07          7.368077      1.033849e-06      1.049448e-06
          2.68e-06             1e-08    -6.673917e-173            144292             753.9         0.8977947      6.091804e-07           7.36505         3.403e-06         3.403e-06
          2.69e-06             1e-08    -4.076776e-173            124554          300.3499         0.8978268      6.158536e-07          7.475791      1.035081e-06      1.051261e-06
           2.7e-06             1e-08    -3.354511e-173            144444             757.3         0.8978593       6.22627e-07          7.472696         3.421e-06         3.421e-06
          2.71e-06             1e-08    -1.441174e-172          124566.3          300.3579         0.8978918      6.293943e-07          7.584218      1.036347e-06      1.053127e-06
          2.72e-06             1e-08     -2.47372e-172            144596             760.7         0.8979248      6.362624e-07          7.581054         3.439e-06         3.439e-06
          2.73e-06             1e-08     -1.83697e-172          124578.9          300.3661         0.8979578      6.431243e-07          7.693356       1.03765e-06      1.055047e-06
          2.74e-06             1e-08    -2.138029e-172            144748             764.1         0.8979913      6.500877e-07          7.690122         3.457e-06         3.457e-06
          2.75e-06             1e-08     -3.31847e-172          124591.6          300.3743         0.8980247      6.570448e-07          7.803203       1.03899e-06      1.057023e-06
          2.76e-06             1e-08    -1.435692e-172            144900             767.5         0.8980586      6.641039e-07          7.799898         3.475e-06         3.475e-06
          2.77e-06             1e-08      -5.2841e-172          124604.4          300.3827         0.8980925      6.711566e-07          7.913756      1.040368e-06      1.059056e-06
          2.78e-06             1e-08    -4.158799e-172            145052             770.9         0.8981269       6.78312e-07          7.910379         3.493e-06         3.493e-06
          2.79e-06             1e-08    -6.868529e-174          124617.5          300.3911         0.8981612      6.854609e-07          8.025015      1.041784e-06      1.061146e-06
           2.8e-06             1e-08    -2.463233e-172            145204             774.3         0.8981961       6.92713e-07          8.021565         3.511e-06         3.511e-06
          2.81e-06             1e-08    -5.507797e-172          124630.7          300.3997         0.8982309      6.999585e-07          8.136976       1.04324e-06      1.063296e-06
          2.82e-06             1e-08    -1.023116e-171            145356             777.7         0.8982662       7.07308e-07          8.133452         3.529e-06         3.529e-06
          2.83e-06             1e-08    -1.283797e-171          124644.1          300.4084         0.8983015      7.146507e-07          8.249639      1.044736e-06      1.065507e-06
          2.84e-06             1e-08    -1.111752e-171            145508             781.1         0.8983373      7.220979e-07           8.24604         3.547e-06         3.547e-06
          2.85e-06             1e-08    -1.118081e-171          124657.7          300.4173         0.8983731      7.295382e-07             8.363      1.046272e-06       1.06778e-06
          2.86e-06             1e-08    -1.026161e-171            145660             784.5         0.8984094      7.370837e-07          8.359325         3.565e-06         3.565e-06
          2.87e-06             1e-08    -1.047246e-171          124671.5          300.4262         0.8984456      7.446221e-07          8.477058      1.047851e-06      1.070116e-06
          2.88e-06             1e-08    -1.012198e-171            145812             787.9         0.8984824      7.522664e-07          8.473306         3.583e-06         3.583e-06
          2.89e-06             1e-08    -6.885063e-172          124685.4          300.4353         0.8985191      7.599034e-07          8.591811      1.049472e-06      1.072517e-06
           2.9e-06             1e-08     9.028973e-172            145964             791.3         0.8985563      7.676469e-07          8.587981         3.601e-06         3.601e-06
          2.91e-06             1e-08     8.693543e-172          124699.6          300.4445         0.8985935      7.753831e-07          8.707257      1.051136e-06      1.074984e-06
          2.92e-06             1e-08    -1.045908e-171            146116             794.7         0.8986312      7.832263e-07          8.703348         3.619e-06         3.619e-06
          2.93e-06             1e-08    -1.073087e-171          124713.9          300.4538         0.8986689       7.91062e-07          8.823393      1.052845e-06      1.077519e-06
          2.94e-06             1e-08    -2.166419e-171            146268             798.1         0.8987071      7.990054e-07          8.819404         3.637e-06         3.637e-06
          2.95e-06             1e-08    -1.043533e-171          124728.4          300.4632         0.8987452      8.069412e-07          8.940218        1.0546e-06      1.080123e-06
          2.96e-06             1e-08     1.726428e-171            146420             801.5         0.8987839      8.149853e-07          8.936148         3.655e-06         3.655e-06
          2.97e-06             1e-08     2.733374e-171          124743.1          300.4728         0.8988226      8.230215e-07           9.05773        1.0564e-06      1.082797e-06
          2.98e-06             1e-08     3.743911e-171            146572             804.9         0.8988618      8.311668e-07          9.053578         3.673e-06         3.673e-06
          2.99e-06             1e-08     3.919992e-171            124758          300.4825         0.8989009       8.39304e-07          9.175926      1.058248e-06      1.085543e-06
             3e-06             1e-08    -3.838282e-171            146724             808.3         0.8989406      8.475509e-07          9.171691         3.691e-06         3.691e-06
          3.01e-06             1e-08    -8.408541e-171          124773.1          300.4923         0.8989802      8.557895e-07          9.294805      1.060143e-06      1.088363e-06
          3.02e-06             1e-08    -1.028031e-170            146876             811.7         0.8990204      8.641384e-07          9.290485         3.709e-06         3.709e-06
          3.03e-06             1e-08    -1.715736e-170          124788.4          300.5022         0.8990605       8.72479e-07          9.414364      1.062088e-06      1.091259e-06
          3.04e-06             1e-08    -1.902626e-170            147028             815.1         0.8991011      8.809304e-07          9.409959         3.727e-06         3.727e-06
          3.05e-06             1e-08    -1.923446e-170          124803.8          300.5123         0.8991418      8.893733e-07          9.534601      1.064082e-06      1.094231e-06
          3.06e-06             1e-08    -2.619365e-170            147180             818.5         0.8991829      8.979277e-07           9.53011         3.745e-06         3.745e-06
          3.07e-06             1e-08    -3.017414e-170          124819.5          300.5224          0.899224      9.064734e-07          9.655514      1.066127e-06      1.097281e-06
          3.08e-06             1e-08    -3.284327e-170            147332             821.9         0.8992657      9.151312e-07          9.650935         3.763e-06         3.763e-06
          3.09e-06             1e-08    -1.769146e-170          124835.3          300.5328         0.8993073      9.237802e-07            9.7771      1.068225e-06      1.100412e-06
           3.1e-06             1e-08    -1.810666e-170            147484             825.3         0.8993495      9.325418e-07          9.772433         3.781e-06         3.781e-06
          3.11e-06             1e-08    -1.276863e-170          124851.4          300.5432         0.8993916      9.412944e-07          9.899359      1.070375e-06      1.103624e-06
          3.12e-06             1e-08     3.105499e-171            147636             828.7         0.8994343      9.501603e-07          9.894602         3.799e-06         3.799e-06
          3.13e-06             1e-08     1.442575e-170          124867.6          300.5538         0.8994769      9.590171e-07          10.02229      1.072579e-06       1.10692e-06
          3.14e-06             1e-08     1.351335e-170            147788             832.1         0.8995201      9.679877e-07          10.01744         3.817e-06         3.817e-06
          3.15e-06             1e-08     2.298784e-170            124884          300.5644         0.8995632       9.76949e-07          10.14588      1.074838e-06      1.110301e-06
          3.16e-06             1e-08     2.393543e-170            147940             835.5         0.8996069      9.860248e-07          10.14094         3.835e-06         3.835e-06
          3.17e-06             1e-08     3.239229e-170          124900.6          300.5753         0.8996505       9.95091e-07          10.27014      1.077153e-06      1.113769e-06
          3.18e-06             1e-08     2.994922e-170            148092             838.9         0.8996947      1.004272e-06          10.26511         3.853e-06         3.853e-06
          3.19e-06             1e-08     1.380799e-170          124917.4          300.5862         0.8997389      1.013444e-06          10.39507      1.079524e-06      1.117326e-06
           3.2e-06             1e-08    -1.735634e-170            148244             842.3         0.8997836      1.022731e-06          10.38994         3.871e-06         3.871e-06
          3.21e-06             1e-08    -4.469384e-171          124934.5          300.5973         0.8998283      1.032009e-06          10.52065      1.081954e-06      1.120974e-06
          3.22e-06             1e-08    -1.911167e-170            148396             845.7         0.8998735      1.041403e-06          10.51543         3.889e-06         3.889e-06
          3.23e-06             1e-08     2.662551e-170          124951.7          300.6085         0.8999187      1.050786e-06          10.64689      1.084444e-06      1.124714e-06
          3.24e-06             1e-08     1.661753e-170            148548             849.1         0.8999645      1.060287e-06          10.64158         3.907e-06         3.907e-06
          3.25e-06             1e-08    -1.371014e-171          124969.1          300.6198         0.9000102      1.069777e-06          10.77379      1.086993e-06      1.128549e-06
          3.26e-06             1e-08    -5.020815e-170            148700             852.5         0.9000564      1.079385e-06          10.76838         3.925e-06         3.925e-06
          3.27e-06             1e-08      2.90284e-170          124986.7          300.6313         0.9001027      1.088982e-06          10.90135      1.089604e-06      1.132481e-06
          3.28e-06             1e-08    -1.035655e-170            148852             855.9         0.9001495      1.098698e-06          10.89584         3.943e-06         3.943e-06
          3.29e-06             1e-08     2.458566e-170          125004.5          300.6429         0.9001962      1.108402e-06          11.02955      1.092277e-06      1.136511e-06
           3.3e-06             1e-08     1.221519e-169            149004             859.3         0.9002435      1.118226e-06          11.02394         3.961e-06         3.961e-06
          3.31e-06             1e-08     1.233098e-169          125022.5          300.6546         0.9002908      1.128039e-06          11.15841      1.095015e-06      1.140642e-06
          3.32e-06             1e-08     8.749885e-170            149156             862.7         0.9003386       1.13797e-06           11.1527         3.979e-06         3.979e-06
          3.33e-06             1e-08     8.762699e-170          125040.7          300.6665         0.9003864      1.147891e-06          11.28791      1.097817e-06      1.144875e-06
          3.34e-06             1e-08     1.341277e-169            149308             866.1         0.9004348      1.157932e-06           11.2821         3.997e-06         3.997e-06
          3.35e-06             1e-08     5.837705e-170          125059.2          300.6785         0.9004831      1.167961e-06          11.41806      1.100685e-06      1.149214e-06
          3.36e-06             1e-08     6.229407e-170            149460             869.5         0.9005321      1.178111e-06          11.41214         4.015e-06         4.015e-06
          3.37e-06             1e-08     3.123181e-169          125077.8          300.6906         0.9005809       1.18825e-06          11.54885       1.10362e-06      1.153659e-06
          3.38e-06             1e-08     3.030413e-169            149612             872.9         0.9006304      1.198509e-06          11.54283         4.033e-06         4.033e-06
          3.39e-06             1e-08     1.231505e-169          125096.6          300.7029         0.9006797      1.208757e-06          11.68028      1.106624e-06      1.158214e-06
           3.4e-06             1e-08     3.045018e-169            149764             876.3         0.9007297      1.219126e-06          11.67416         4.051e-06         4.051e-06
          3.41e-06             1e-08     1.079623e-169          125115.6          300.7153         0.9007796      1.229484e-06          11.81235      1.109698e-06       1.16288e-06
          3.42e-06             1e-08     1.186628e-169            149916             879.7         0.9008302      1.239963e-06          11.80612         4.069e-06         4.069e-06
          3.43e-06             1e-08     2.489053e-169          125134.9          300.7278         0.9008806      1.250431e-06          11.94506      1.112843e-06       1.16766e-06
          3.44e-06             1e-08      4.77948e-169            150068             883.1         0.9009317      1.261021e-06          11.93872         4.087e-06         4.087e-06
          3.45e-06             1e-08     2.654682e-169          125154.3          300.7405         0.9009827      1.271599e-06           12.0784       1.11606e-06      1.172557e-06
          3.46e-06             1e-08     1.165561e-169            150220             886.5         0.9010343      1.282301e-06          12.07195         4.105e-06         4.105e-06
          3.47e-06             1e-08     1.159309e-169            125174          300.7533         0.9010858       1.29299e-06          12.21237      1.119351e-06      1.177572e-06
          3.48e-06             1e-08     3.505547e-169            150372             889.9          0.901138      1.303802e-06          12.20581         4.123e-06         4.123e-06
          3.49e-06             1e-08     2.834781e-169          125193.9          300.7662           0.90119      1.314603e-06          12.34697      1.122717e-06      1.182708e-06
           3.5e-06             1e-08    -2.737533e-169            150524             893.3         0.9012427      1.325527e-06           12.3403         4.141e-06         4.141e-06
          3.51e-06             1e-08     9.396931e-169          125213.9          300.7793         0.9012953      1.336439e-06          12.48219      1.126159e-06      1.187967e-06
          3.52e-06             1e-08     2.557271e-169            150676             896.7         0.9013486      1.347475e-06          12.47541         4.159e-06         4.159e-06
          3.53e-06             1e-08    -2.775275e-169          125234.2          300.7925         0.9014017      1.358499e-06          12.61805      1.129679e-06      1.193353e-06
          3.54e-06             1e-08    -2.851266e-169            150828             900.1         0.9014555      1.369648e-06          12.61115         4.177e-06         4.177e-06
          3.55e-06             1e-08    -6.386588e-169          125254.7          300.8059         0.9015092      1.380784e-06          12.75452      1.133278e-06      1.198867e-06
          3.56e-06             1e-08    -6.012587e-169            150980             903.5         0.9015636      1.392045e-06          12.74751         4.195e-06         4.195e-06
          3.57e-06             1e-08     -1.09475e-168          125275.4          300.8194         0.9016178      1.403294e-06          12.89161      1.136957e-06      1.204513e-06
          3.58e-06             1e-08    -1.815535e-168            151132             906.9         0.9016727      1.414669e-06          12.88449         4.213e-06         4.213e-06
          3.59e-06             1e-08    -1.095023e-168          125296.3           300.833         0.9017275       1.42603e-06          13.02932      1.140719e-06      1.210294e-06
           3.6e-06             1e-08      3.33029e-169            151284             910.3          0.901783      1.437518e-06          13.02208         4.231e-06         4.231e-06
          3.61e-06             1e-08    -1.296886e-168          125317.5          300.8467         0.9018384      1.448993e-06          13.16765      1.144563e-06      1.216211e-06
          3.62e-06             1e-08    -1.565839e-169            151436             913.7         0.9018943      1.460595e-06          13.16029         4.249e-06         4.249e-06
          3.63e-06             1e-08     2.963191e-169          125338.8          300.8606         0.9019503      1.472183e-06          13.30659      1.148493e-06      1.222268e-06
          3.64e-06             1e-08     4.443788e-169            151588             917.1         0.9020068      1.483899e-06          13.29911         4.267e-06         4.267e-06
          3.65e-06             1e-08    -3.780909e-170          125360.4          300.8747         0.9020633      1.495601e-06          13.44613      1.152509e-06      1.228467e-06
          3.66e-06             1e-08      2.86044e-168            151740             920.5         0.9021204      1.507431e-06          13.43853         4.285e-06         4.285e-06
          3.67e-06             1e-08     7.196215e-169          125382.1          300.8889         0.9021775      1.519247e-06          13.58629      1.156613e-06      1.234812e-06
          3.68e-06             1e-08    -3.179146e-168            151892             923.9         0.9022351      1.531193e-06          13.57857         4.303e-06         4.303e-06
          3.69e-06             1e-08    -1.465519e-168          125404.1          300.9032         0.9022927      1.543123e-06          13.72705      1.160806e-06      1.241307e-06
           3.7e-06             1e-08    -2.532396e-168            152044             927.3          0.902351      1.555183e-06          13.71921         4.321e-06         4.321e-06
          3.71e-06             1e-08    -2.544572e-168          125426.3          300.9176         0.9024091      1.567229e-06          13.86841       1.16509e-06      1.247952e-06
          3.72e-06             1e-08    -3.612267e-168            152196             930.7         0.9024679      1.579404e-06          13.86045         4.339e-06         4.339e-06
          3.73e-06             1e-08    -4.655085e-168          125448.7          300.9322         0.9025267      1.591564e-06          14.01038      1.169467e-06      1.254753e-06
          3.74e-06             1e-08    -2.613245e-168            152348             934.1          0.902586      1.603856e-06          14.00229         4.357e-06         4.357e-06
          3.75e-06             1e-08     -5.08061e-168          125471.4           300.947         0.9026453      1.616131e-06          14.15294      1.173939e-06      1.261712e-06
          3.76e-06             1e-08    -2.707446e-168            152500             937.5         0.9027052      1.628538e-06          14.14472         4.375e-06         4.375e-06
          3.77e-06             1e-08    -4.723897e-168          125494.2          300.9618         0.9027651       1.64093e-06           14.2961      1.178506e-06      1.268833e-06
          3.78e-06             1e-08    -8.761827e-168            152652             940.9         0.9028256      1.653453e-06          14.28775         4.393e-06         4.393e-06
          3.79e-06             1e-08    -1.307761e-167          125517.3          300.9769          0.902886       1.66596e-06          14.43985       1.18317e-06      1.276118e-06
           3.8e-06             1e-08    -1.687319e-167            152804             944.3         0.9029471        1.6786e-06          14.43138         4.411e-06         4.411e-06
          3.81e-06             1e-08    -1.961255e-167          125540.6           300.992         0.9030081      1.691223e-06           14.5842      1.187934e-06      1.283572e-06
          3.82e-06             1e-08    -1.950204e-167            152956             947.7         0.9030697       1.70398e-06          14.57559         4.429e-06         4.429e-06
          3.83e-06             1e-08    -5.482716e-168          125564.1          301.0073         0.9031313       1.71672e-06          14.72913        1.1928e-06      1.291198e-06
          3.84e-06             1e-08    -5.482453e-168            153108             951.1         0.9031935      1.729593e-06          14.72039         4.447e-06         4.447e-06
          3.85e-06             1e-08    -9.006345e-168          125587.8          301.0228         0.9032557       1.74245e-06          14.87465      1.197767e-06      1.298999e-06
          3.86e-06             1e-08      3.51433e-168            153260             954.5         0.9033184      1.755441e-06          14.86578         4.465e-06         4.465e-06
          3.87e-06             1e-08    -9.134028e-168          125611.8          301.0384         0.9033812      1.768415e-06          15.02075       1.20284e-06       1.30698e-06
          3.88e-06             1e-08    -1.692694e-167            153412             957.9         0.9034445      1.781523e-06          15.01174         4.483e-06         4.483e-06
          3.89e-06             1e-08     -7.87204e-168            125636          301.0541         0.9035078      1.794614e-06          15.16743      1.208019e-06      1.315143e-06
           3.9e-06             1e-08    -2.133704e-167            153564             961.3         0.9035718       1.80784e-06          15.15829         4.501e-06         4.501e-06
          3.91e-06             1e-08    -2.090209e-167          125660.4            301.07         0.9036356      1.821049e-06          15.31469      1.213306e-06      1.323493e-06
          3.92e-06             1e-08    -2.476136e-167            153716             964.7         0.9037002      1.834393e-06          15.30541         4.519e-06         4.519e-06
          3.93e-06             1e-08    -2.514176e-167            125685           301.086         0.9037646       1.84772e-06          15.46253      1.218703e-06      1.332034e-06
          3.94e-06             1e-08    -2.530547e-167            153868             968.1         0.9038297      1.861182e-06          15.45311         4.537e-06         4.537e-06
          3.95e-06             1e-08     -2.68153e-167          125709.8          301.1021         0.9038947      1.874627e-06          15.61094      1.224213e-06       1.34077e-06
          3.96e-06             1e-08    -9.794807e-168            154020             971.5         0.9039604      1.888208e-06          15.60138         4.555e-06         4.555e-06
          3.97e-06             1e-08     1.638704e-168          125734.9          301.1184          0.904026       1.90177e-06          15.75992      1.229836e-06      1.349705e-06
          3.98e-06             1e-08     1.069783e-167            154172             974.9         0.9040923       1.91547e-06          15.75023         4.573e-06         4.573e-06
          3.99e-06             1e-08      1.59494e-170          125760.2          301.1349         0.9041585      1.929151e-06          15.90947      1.235575e-06      1.358843e-06
             4e-06             1e-08    -1.487578e-167            154324             978.3         0.9042254       1.94297e-06          15.89963         4.591e-06         4.591e-06
          4.01e-06             1e-08    -9.160359e-169          125785.7          301.1515         0.9042921       1.95677e-06          16.05958      1.241433e-06      1.368189e-06
          4.02e-06             1e-08     1.659726e-167            154476             981.7         0.9043596      1.970708e-06          16.04961         4.609e-06         4.609e-06
          4.03e-06             1e-08     1.525306e-168          125811.4          301.1682         0.9044269      1.984627e-06          16.21026       1.24741e-06      1.377746e-06
          4.04e-06             1e-08      2.26048e-167            154628             985.1          0.904495      1.998685e-06          16.20014         4.627e-06         4.627e-06
          4.05e-06             1e-08     4.911987e-168          125837.4          301.1851         0.9045629      2.012723e-06           16.3615       1.25351e-06       1.38752e-06
          4.06e-06             1e-08     3.857643e-168            154780             988.5         0.9046315        2.0269e-06          16.35124         4.645e-06         4.645e-06
          4.07e-06             1e-08    -3.196225e-167          125863.6          301.2021         0.9047001      2.041058e-06           16.5133      1.259734e-06      1.397515e-06
          4.08e-06             1e-08    -1.094352e-167            154932             991.9         0.9047693      2.055355e-06          16.50289         4.663e-06         4.663e-06
          4.09e-06             1e-08     2.748953e-168            125890          301.2193         0.9048384      2.069632e-06          16.66566      1.266084e-06      1.407735e-06
           4.1e-06             1e-08    -1.523164e-167            155084             995.3         0.9049082       2.08405e-06           16.6551         4.681e-06         4.681e-06
          4.11e-06             1e-08    -2.746114e-167          125916.7          301.2366         0.9049779      2.098447e-06          16.81857      1.272563e-06      1.418187e-06
          4.12e-06             1e-08    -1.359541e-167            155236             998.7         0.9050483      2.112984e-06          16.80786         4.699e-06         4.699e-06
          4.13e-06             1e-08    -2.641653e-167          125943.5           301.254         0.9051186      2.127502e-06          16.97203      1.279172e-06      1.428874e-06
          4.14e-06             1e-08    -2.235823e-167            155388            1002.1         0.9051896       2.14216e-06          16.96117         4.717e-06         4.717e-06
          4.15e-06             1e-08    -6.628713e-167          125970.6          301.2716         0.9052605      2.156797e-06          17.12603      1.285915e-06      1.439801e-06
          4.16e-06             1e-08     1.103942e-167            155540            1005.5         0.9053321      2.171576e-06          17.11503         4.735e-06         4.735e-06
          4.17e-06             1e-08    -2.765135e-167            125998          301.2894         0.9054036      2.186334e-06          17.28059      1.292793e-06      1.450975e-06
          4.18e-06             1e-08      3.96792e-167            155692            1008.9         0.9054758      2.201234e-06          17.26943         4.753e-06         4.753e-06
          4.19e-06             1e-08     7.913949e-167          126025.5          301.3073         0.9055479      2.216112e-06          17.43569      1.299809e-06      1.462399e-06
           4.2e-06             1e-08     1.112911e-166            155844            1012.3         0.9056207      2.231133e-06          17.42437         4.771e-06         4.771e-06
          4.21e-06             1e-08     8.676958e-167          126053.3          301.3253         0.9056933      2.246132e-06          17.59132      1.306965e-06      1.474081e-06
          4.22e-06             1e-08     1.505428e-166            155996            1015.7         0.9057667      2.261274e-06          17.57985         4.789e-06         4.789e-06
          4.23e-06             1e-08     8.982558e-167          126081.4          301.3435           0.90584      2.276395e-06           17.7475      1.314264e-06      1.486024e-06
          4.24e-06             1e-08     7.281517e-167            156148            1019.1          0.905914      2.291658e-06          17.73587         4.807e-06         4.807e-06
          4.25e-06             1e-08     1.491523e-166          126109.6          301.3618         0.9059879        2.3069e-06          17.90421      1.321708e-06      1.498236e-06
          4.26e-06             1e-08    -4.200467e-167            156300            1022.5         0.9060625      2.322285e-06          17.89243         4.825e-06         4.825e-06
          4.27e-06             1e-08     2.224441e-166          126138.1          301.3803         0.9061369      2.337648e-06          18.06146      1.329299e-06      1.510721e-06
          4.28e-06             1e-08     2.787023e-166            156452            1025.9         0.9062121      2.353155e-06          18.04951         4.843e-06         4.843e-06
          4.29e-06             1e-08     2.854611e-166          126166.8          301.3989         0.9062872      2.368639e-06          18.21923       1.33704e-06      1.523486e-06
           4.3e-06             1e-08     1.175308e-166            156604            1029.3          0.906363      2.384268e-06          18.20713         4.861e-06         4.861e-06
          4.31e-06             1e-08     2.517098e-166          126195.7          301.4177         0.9064387      2.399874e-06          18.37753      1.344934e-06      1.536536e-06
          4.32e-06             1e-08     1.424945e-166            156756            1032.7         0.9065151      2.415625e-06          18.36527         4.879e-06         4.879e-06
          4.33e-06             1e-08       1.3113e-167          126224.9          301.4366         0.9065914      2.431353e-06          18.53636      1.352983e-06      1.549879e-06
          4.34e-06             1e-08    -1.578757e-166            156908            1036.1         0.9066684      2.447226e-06          18.52393         4.897e-06         4.897e-06
          4.35e-06             1e-08     1.024344e-166          126254.3          301.4557         0.9067453      2.463076e-06          18.69571       1.36119e-06       1.56352e-06
          4.36e-06             1e-08     7.296756e-166            157060            1039.5         0.9068229      2.479071e-06          18.68312         4.915e-06         4.915e-06
          4.37e-06             1e-08     4.611428e-166            126284          301.4749         0.9069004      2.495043e-06          18.85558      1.369558e-06      1.577467e-06
          4.38e-06             1e-08    -8.641508e-168            157212            1042.9         0.9069786      2.511161e-06          18.84283         4.933e-06         4.933e-06
          4.39e-06             1e-08     4.853103e-166          126313.8          301.4942         0.9070567      2.527255e-06          19.01597       1.37809e-06      1.591725e-06
           4.4e-06             1e-08     4.122548e-166            157364            1046.3         0.9071355      2.543496e-06          19.00305         4.951e-06         4.951e-06
          4.41e-06             1e-08     4.416479e-166            126344          301.5137         0.9072142      2.559713e-06          19.17688      1.386787e-06      1.606302e-06
          4.42e-06             1e-08     4.533672e-166            157516            1049.7         0.9072936      2.576077e-06          19.16378         4.969e-06         4.969e-06
          4.43e-06             1e-08     2.512116e-165          126374.3          301.5334         0.9073729      2.592416e-06          19.33829      1.395655e-06      1.621205e-06
          4.44e-06             1e-08     2.924563e-165            157668            1053.1          0.907453      2.608902e-06          19.32503         4.987e-06         4.987e-06
          4.45e-06             1e-08     1.336103e-165          126404.9          301.5532         0.9075329      2.625364e-06          19.50022      1.404694e-06      1.636441e-06
          4.46e-06             1e-08     2.260493e-166            157820            1056.5         0.9076136      2.641974e-06          19.48678         5.005e-06         5.005e-06
          4.47e-06             1e-08    -3.522305e-166          126435.7          301.5731         0.9076941      2.658558e-06          19.66265      1.413908e-06      1.652018e-06
          4.48e-06             1e-08    -3.026877e-166            157972            1059.9         0.9077754      2.675291e-06          19.64904         5.023e-06         5.023e-06
          4.49e-06             1e-08     5.444284e-166          126466.7          301.5932         0.9078565      2.691999e-06          19.82559      1.423301e-06      1.667942e-06
           4.5e-06             1e-08    -5.092756e-166            158124            1063.3         0.9079384      2.708855e-06          19.81181         5.041e-06         5.041e-06
          4.51e-06             1e-08    -1.995895e-165            126498          301.6135         0.9080201      2.725685e-06          19.98902      1.432875e-06      1.684223e-06
          4.52e-06             1e-08    -3.040039e-165            158276            1066.7         0.9081026      2.742665e-06          19.97507         5.059e-06         5.059e-06
          4.53e-06             1e-08    -1.348222e-165          126529.5          301.6339          0.908185      2.759618e-06          20.15296      1.442634e-06      1.700867e-06
          4.54e-06             1e-08    -5.693191e-165            158428            1070.1         0.9082681      2.776722e-06          20.13883         5.077e-06         5.077e-06
          4.55e-06             1e-08    -7.509956e-165          126561.3          301.6544         0.9083511      2.793798e-06           20.3174       1.45258e-06      1.717883e-06
          4.56e-06             1e-08    -5.565829e-165            158580            1073.5         0.9084348      2.811025e-06          20.30309         5.095e-06         5.095e-06
          4.57e-06             1e-08    -1.446587e-164          126593.3          301.6751         0.9085184      2.828225e-06          20.48233      1.462717e-06       1.73528e-06
          4.58e-06             1e-08    -1.885244e-164            158732            1076.9         0.9086027      2.845575e-06          20.46784         5.113e-06         5.113e-06
          4.59e-06             1e-08    -2.880677e-164          126625.5          301.6959         0.9086869      2.862899e-06          20.64774      1.473049e-06      1.753066e-06
           4.6e-06             1e-08    -2.443807e-164            158884            1080.3         0.9087719      2.880373e-06          20.63308         5.131e-06         5.131e-06
