# Result of the experimentation: segment4.arg

# With args:
# --> x_size = 100
# --> y_size = 200
# --> init_time_step = 1e-08
# --> space_step = 0.001
# --> CBL_cond = 100
# --> iter_number_solver = 100
# --> iter_number_profiler = 1
# --> nb_of_threads = 12
# --> ->nb_pts = 3
# --> ->abs = 39
# --> ->abs = 129
# --> ->abs = 199
# --> ->ord = 89
# --> ->ord = 89
# --> ->ord = 89
# --> init_cond_type = 1
# --> iter_number_evol_chamber = 1
# --> differential_equation_solver_algo = 4
# --> VDW_a_coef = 0
# --> VDW_b_coef = 0
# --> thermal_conduction = 1
# --> lambda = 0.6
# --> mol_mass = 0.018
# --> dyn_visc = 1e-06
# --> init_chamber_pressure = 937000
# --> init_chamber_temperature = 2000
# --> init_chamber_speed = 0
# --> init_chamber_turb_en = 1e-05
# --> init_chamber_turb_dis = 1e-05
# --> init_atmosphere_pressure = 124000
# --> init_atmosphere_temperature = 300
# --> init_atmosphere_speed = 0
# --> init_atmosphere_turb_en = 1e-06
# --> init_atmosphere_turb_dis = 1e-06

# Maximums (asbolute values) after 100 iterations: 
# pressure = 124000
# temperature = 300
# vol_mass = 0.8948761
# speed0 = 3.266664e-10
# speed1 = 3.645971e-06
# turb_en = 1e-06
# turb_dis = 1e-06

#                 x                 y           is_wall          pressure            temper          vol_mass           speed_1           speed_2           turb_en          turb_dis

                 0                 0                 0            124000               300         0.8948761                 0                 0             1e-06             1e-06
                 0             0.001                 0            124000               300         0.8948761                 0                 0       9.99999e-07      9.999984e-07
                 0             0.002                 0            124000               300         0.8948761     1.217675e-175    -1.224879e-347       9.99999e-07      9.999984e-07
                 0             0.003                 0            124000               300         0.8948761     8.431246e-167    -1.137394e-339       9.99999e-07      9.999984e-07
                 0             0.004                 0            124000               300         0.8948761     1.421901e-167    -1.676404e-331       9.99999e-07      9.999984e-07
                 0             0.005                 0            124000               300         0.8948761     8.722134e-159    -1.455977e-323       9.99999e-07      9.999984e-07
                 0             0.006                 0            124000               300         0.8948761      1.55484e-159     -2.01242e-315       9.99999e-07      9.999984e-07
                 0             0.007                 0            124000               300         0.8948761     8.414974e-151    -1.631508e-307       9.99999e-07      9.999984e-07
                 0             0.008                 0            124000               300         0.8948761     1.588735e-151     -2.10982e-299       9.99999e-07      9.999984e-07
                 0             0.009                 0            124000               300         0.8948761     7.550776e-143    -1.593013e-291       9.99999e-07      9.999984e-07
                 0              0.01                 0            124000               300         0.8948761     1.513254e-143    -1.922391e-283       9.99999e-07      9.999984e-07
                 0             0.011                 0            124000               300         0.8948761     6.281716e-135    -1.348252e-275       9.99999e-07      9.999984e-07
                 0             0.012                 0            124000               300         0.8948761     1.339858e-135    -1.513875e-267       9.99999e-07      9.999984e-07
                 0             0.013                 0            124000               300         0.8948761     4.827786e-127     -9.83174e-260       9.99999e-07      9.999984e-07
                 0             0.014                 0            124000               300         0.8948761     1.099238e-127    -1.023788e-251       9.99999e-07      9.999984e-07
                 0             0.015                 0            124000               300         0.8948761     3.413449e-119    -6.134372e-244       9.99999e-07      9.999984e-07
                 0             0.016                 0            124000               300         0.8948761     8.324795e-120     -5.90178e-236       9.99999e-07      9.999984e-07
                 0             0.017                 0            124000               300         0.8948761     2.209634e-111    -3.248319e-228       9.99999e-07      9.999984e-07
                 0             0.018                 0            124000               300         0.8948761     5.793961e-112    -2.875197e-220       9.99999e-07      9.999984e-07
                 0             0.019                 0            124000               300         0.8948761     1.302243e-103    -1.445958e-212       9.99999e-07      9.999984e-07
                 0              0.02                 0            124000               300         0.8948761     3.686537e-104    -1.171914e-204       9.99999e-07      9.999984e-07
                 0             0.021                 0            124000               300         0.8948761      6.942058e-96    -5.350439e-197       9.99999e-07      9.999984e-07
                 0             0.022                 0            124000               300         0.8948761      2.131129e-96    -3.950062e-189       9.99999e-07      9.999984e-07
                 0             0.023                 0            124000               300         0.8948761      3.326198e-88    -1.624319e-181       9.99999e-07      9.999984e-07
                 0             0.024                 0            124000               300         0.8948761      1.111104e-88    -1.088285e-173       9.99999e-07      9.999984e-07
                 0             0.025                 0            124000               300         0.8948761      1.440685e-80    -3.992598e-166       9.99999e-07      9.999984e-07
                 0             0.026                 0            124000               300         0.8948761      5.177847e-81    -2.469259e-158       9.99999e-07      9.999984e-07
                 0             0.027                 0            124000               300         0.8948761      6.219026e-73    -7.998815e-151       9.99999e-07      9.999984e-07
                 0             0.028                 0            124000               300         0.8948761      2.131236e-73    -5.336206e-143       9.99999e-07      9.999984e-07
                 0             0.029                 0            124000               300         0.8948761      3.843696e-65    -1.507625e-135       9.99999e-07      9.999984e-07
                 0              0.03                 0            124000               300         0.8948761      7.632083e-66    -1.669922e-127       9.99999e-07      9.999984e-07
                 0             0.031                 0            124000               300         0.8948761      3.750059e-57    -3.923792e-120       9.99999e-07      9.999984e-07
                 0             0.032                 0            124000               300         0.8948761      2.448909e-58    -6.763136e-112       9.99999e-07      9.999984e-07
                 0             0.033                 0            124000               300         0.8948761      3.246386e-49    -1.392782e-104       9.99999e-07      9.999984e-07
                 0             0.034                 0            124000               300         0.8948761      1.101935e-50       -2.1829e-96       9.99999e-07      9.999984e-07
                 0             0.035                 0            124000               300         0.8948761       1.47022e-41     -7.429166e-89       9.99999e-07      9.999984e-07
                 0             0.036                 0            124000               300         0.8948761      9.176888e-43     -6.308972e-81       9.99999e-07      9.999984e-07
                 0             0.037                 0            124000               300         0.8948761      5.622569e-37     -7.658398e-76       9.99999e-07      9.999984e-07
                 0             0.038                 0            124000               300         0.8948761      5.622845e-37     -2.705738e-70       9.99999e-07      9.999984e-07
                 0             0.039                 0            124000               300         0.8948761     -5.618772e-37      2.704687e-70       9.99999e-07      9.999984e-07
                 0              0.04                 0            124000               300         0.8948761      -5.61891e-37      2.597804e-73       9.99999e-07      9.999984e-07
                 0             0.041                 0            124000               300         0.8948761     -3.944047e-40      1.272448e-76       9.99999e-07      9.999984e-07
                 0             0.042                 0            124000               300         0.8948761     -3.944047e-40      3.588195e-84       9.99999e-07      9.999984e-07
                 0             0.043                 0            124000               300         0.8948761     -1.617702e-47       1.36161e-91       9.99999e-07      9.999984e-07
                 0             0.044                 0            124000               300         0.8948761     -1.617702e-47      2.723279e-99       9.99999e-07      9.999984e-07
                 0             0.045                 0            124000               300         0.8948761     -4.185398e-55     6.857772e-107       9.99999e-07      9.999984e-07
                 0             0.046                 0            124000               300         0.8948761     -4.185398e-55    -2.135035e-122       9.99999e-07      9.999984e-07
                 0             0.047                 0            124000               300         0.8948761     -5.176434e-63    -2.504459e-130       9.99999e-07      9.999984e-07
                 0             0.048                 0            124000               300         0.8948761     -5.176434e-63    -2.629584e-138       9.99999e-07      9.999984e-07
                 0             0.049                 0            124000               300         0.8948761     -5.779861e-71    -2.769226e-146       9.99999e-07      9.999984e-07
                 0              0.05                 0            124000               300         0.8948761     -5.779861e-71    -2.574276e-154       9.99999e-07      9.999984e-07
                 0             0.051                 0            124000               300         0.8948761     -5.762176e-79    -2.401467e-162       9.99999e-07      9.999984e-07
