# Result of the experimentation: segment4.arg

# With args:
# --> x_size = 100
# --> y_size = 200
# --> init_time_step = 1e-08
# --> space_step = 0.001
# --> CBL_cond = 100
# --> iter_number_solver = 20000
# --> iter_number_profiler = 1
# --> nb_of_threads = 12
# --> ->nb_pts = 3
# --> ->abs = 39
# --> ->abs = 129
# --> ->abs = 199
# --> ->ord = 89
# --> ->ord = 89
# --> ->ord = 89
# --> init_cond_type = 1
# --> iter_number_evol_chamber = 1000
# --> differential_equation_solver_algo = 4
# --> VDW_a_coef = 0
# --> VDW_b_coef = 0
# --> thermal_conduction = 1
# --> lambda = 0.6
# --> mol_mass = 0.018
# --> dyn_visc = 1e-06
# --> init_chamber_pressure = 937000
# --> init_chamber_temperature = 2000
# --> init_chamber_speed = 0
# --> init_chamber_turb_en = 1e-05
# --> init_chamber_turb_dis = 1e-05
# --> init_atmosphere_pressure = 124000
# --> init_atmosphere_temperature = 300
# --> init_atmosphere_speed = 0
# --> init_atmosphere_turb_en = 1e-06
# --> init_atmosphere_turb_dis = 1e-06

#              time         time_step            thrust      max pressure   max temperature      max vol_mass        max speed0        max speed1       max turb_en      max turb_dis

           2.2e-07             1e-08     3.893436e-208            141886             337.4         0.9104517      3.339861e-09         0.4996026         1.198e-06         1.198e-06
           2.3e-07             1e-08     -2.06251e-207          124003.3          300.0021          0.894894      3.809765e-09         0.5995218      1.000028e-06       1.00004e-06
           2.4e-07             1e-08     8.473678e-207            143512             340.8         0.9116982      4.372981e-09         0.5995032         1.216e-06         1.216e-06
           2.5e-07             1e-08     6.934871e-205          124004.4          300.0027         0.8948993       4.93616e-09         0.7085024       1.00004e-06      1.000058e-06
           2.6e-07             1e-08    -1.117694e-203            145138             344.2           0.91292      5.601123e-09          0.708478         1.234e-06         1.234e-06
           2.7e-07             1e-08    -4.498771e-203          124005.6          300.0035         0.8949057      6.266039e-09          0.826556      1.000056e-06      1.000081e-06
           2.8e-07             1e-08    -1.209358e-202            146764             347.6          0.914118      7.041213e-09          0.826525         1.252e-06         1.252e-06
           2.9e-07             1e-08     4.369841e-202            124007          300.0044         0.8949131      7.816325e-09         0.9536808      1.000077e-06      1.000111e-06
             3e-07             1e-08     1.849664e-201            148390               351         0.9152927      8.710165e-09         0.9536419          1.27e-06          1.27e-06
           3.1e-07             1e-08     1.187149e-200          124008.6          300.0055         0.8949216      9.603928e-09          1.089874      1.000104e-06       1.00015e-06
           3.2e-07             1e-08     2.790328e-200            150016             354.4         0.9164448      1.062489e-08          1.089826         1.288e-06         1.288e-06
           3.3e-07             1e-08     4.728971e-201          124010.4          300.0067         0.8949313      1.164575e-08          1.235134      1.000138e-06        1.0002e-06
           3.4e-07             1e-08     2.774145e-200            151642             357.8         0.9175751      1.280227e-08          1.235076         1.306e-06         1.306e-06
           3.5e-07             1e-08    -8.145104e-199          124012.6          300.0081         0.8949424      1.395867e-08          1.389457       1.00018e-06      1.000261e-06
           3.6e-07             1e-08     7.457728e-199            153268             361.2         0.9186841       1.52592e-08          1.389387         1.324e-06         1.324e-06
           3.7e-07             1e-08    -4.153144e-198          124014.9          300.0097         0.8949548      1.655958e-08          1.552841      1.000233e-06      1.000338e-06
           3.8e-07             1e-08     6.602346e-198            154894             364.6         0.9197725      1.801254e-08          1.552758         1.342e-06         1.342e-06
           3.9e-07             1e-08     7.191957e-200          124017.6          300.0115         0.8949687      1.946534e-08          1.725283      1.000298e-06      1.000431e-06
             4e-07             1e-08     3.508303e-198            156520               368         0.9208407      2.107916e-08          1.725185          1.36e-06          1.36e-06
           4.1e-07             1e-08     9.391052e-197          124020.5          300.0135         0.8949841      2.269279e-08          1.906779      1.000376e-06      1.000545e-06
           4.2e-07             1e-08    -2.314135e-197            158146             371.4         0.9218893       2.44759e-08          1.906665         1.378e-06         1.378e-06
           4.3e-07             1e-08    -4.063303e-196          124023.8          300.0156         0.8950012      2.625878e-08          2.097327      1.000471e-06      1.000682e-06
           4.4e-07             1e-08    -7.997411e-196            159772             374.8         0.9229189      2.821958e-08          2.097194         1.396e-06         1.396e-06
           4.5e-07             1e-08     6.877293e-196          124027.4           300.018         0.8950199      3.018011e-08          2.296922      1.000584e-06      1.000846e-06
           4.6e-07             1e-08     3.042068e-195            161398             378.2           0.92393      3.232701e-08          2.296769         1.414e-06         1.414e-06
           4.7e-07             1e-08     3.638655e-195          124031.3          300.0207         0.8950405       3.44736e-08          2.505561      1.000718e-06      1.001041e-06
           4.8e-07             1e-08     5.467547e-195            163024             381.6         0.9249231        3.6815e-08          2.505386         1.432e-06         1.432e-06
           4.9e-07             1e-08    -1.202551e-195          124035.6          300.0236         0.8950629      3.915603e-08           2.72324      1.000876e-06       1.00127e-06
             5e-07             1e-08    -1.158929e-194            164650               385         0.9258987      4.170031e-08          2.723041          1.45e-06          1.45e-06
           5.1e-07             1e-08    -6.469975e-196          124040.3          300.0267         0.8950872      4.424417e-08          2.949955      1.001061e-06      1.001539e-06
           5.2e-07             1e-08    -4.790551e-194            166276             388.4         0.9268572      4.699969e-08           2.94973         1.468e-06         1.468e-06
           5.3e-07             1e-08    -8.659619e-194          124045.4          300.0301         0.8951136      4.975476e-08          3.185702      1.001277e-06      1.001851e-06
           5.4e-07             1e-08    -1.552287e-194            167902             391.8          0.927799       5.27299e-08          3.185449         1.486e-06         1.486e-06
           5.5e-07             1e-08    -2.539149e-193          124050.8          300.0338         0.8951421      5.570452e-08          3.430476      1.001526e-06      1.002214e-06
           5.6e-07             1e-08    -4.187101e-194            169528             395.2         0.9287246      5.890763e-08          3.430192         1.504e-06         1.504e-06
           5.7e-07             1e-08     3.507122e-193          124056.7          300.0378         0.8951727      6.211016e-08          3.684273      1.001814e-06      1.002631e-06
           5.8e-07             1e-08      1.06576e-192            171154             398.6         0.9296345      6.554959e-08          3.683956         1.522e-06         1.522e-06
           5.9e-07             1e-08    -1.385221e-192          124063.1           300.042         0.8952057      6.898837e-08          3.947088      1.002144e-06       1.00311e-06
             6e-07             1e-08     3.517583e-193            172780               402         0.9305289      7.267244e-08          3.946736          1.54e-06          1.54e-06
           6.1e-07             1e-08    -3.822773e-192          124069.8          300.0466         0.8952409      7.635579e-08          4.218916      1.002521e-06      1.003658e-06
           6.2e-07             1e-08    -1.177254e-192            174406             405.4         0.9314084      8.029283e-08          4.218526         1.558e-06         1.558e-06
           6.3e-07             1e-08    -5.803294e-192          124077.1          300.0515         0.8952786      8.422906e-08          4.499752       1.00295e-06       1.00428e-06
           6.4e-07             1e-08    -9.874179e-193            176032             408.8         0.9322732      8.842738e-08          4.499321         1.576e-06         1.576e-06
           6.5e-07             1e-08    -2.175216e-192          124084.8          300.0567         0.8953189      9.262479e-08          4.789591      1.003436e-06      1.004986e-06
           6.6e-07             1e-08     4.493339e-192            177658             412.2         0.9331238      9.709267e-08          4.789117         1.594e-06         1.594e-06
           6.7e-07             1e-08     -1.19278e-191          124093.1          300.0623         0.8953616      1.015596e-07          5.088426      1.003985e-06      1.005782e-06
           6.8e-07             1e-08     4.756075e-191            179284             415.6         0.9339604      1.063053e-07          5.087907         1.612e-06         1.612e-06
           6.9e-07             1e-08    -9.993642e-191          124101.8          300.0682         0.8954071      1.110499e-07          5.396254      1.004602e-06      1.006679e-06
             7e-07             1e-08     1.635258e-191            180910               419         0.9347835      1.160817e-07          5.395685          1.63e-06          1.63e-06
           7.1e-07             1e-08     5.026022e-191          124111.1          300.0745         0.8954553      1.211124e-07          5.713067      1.005294e-06      1.007684e-06
           7.2e-07             1e-08    -2.692734e-190            182536             422.4         0.9355933      1.264385e-07          5.712447         1.648e-06         1.648e-06
           7.3e-07             1e-08    -4.718236e-190          124120.9          300.0812         0.8955063      1.317634e-07           6.03886      1.006067e-06      1.008809e-06
           7.4e-07             1e-08     -3.59287e-190            184162             425.8         0.9363901      1.373922e-07          6.038185         1.666e-06         1.666e-06
           7.5e-07             1e-08    -6.759914e-190          124131.3          300.0882         0.8955603      1.430195e-07          6.373627      1.006929e-06      1.010062e-06
           7.6e-07             1e-08     9.070381e-190            185788             429.2         0.9371744      1.489591e-07          6.372894         1.684e-06         1.684e-06
           7.7e-07             1e-08     1.579378e-189          124142.3          300.0956         0.8956172      1.548971e-07          6.717361      1.007888e-06      1.011457e-06
           7.8e-07             1e-08     1.972108e-189            187414             432.6         0.9379463      1.611557e-07          6.716566         1.702e-06         1.702e-06
           7.9e-07             1e-08     1.604814e-189          124153.8          300.1035         0.8956771      1.674126e-07          7.070056       1.00895e-06      1.013003e-06
             8e-07             1e-08     3.035927e-189            189040               436         0.9387062      1.739983e-07          7.069197          1.72e-06          1.72e-06
           8.1e-07             1e-08    -3.940494e-189            124166          300.1117         0.8957403      1.805823e-07          7.431706      1.010125e-06      1.014714e-06
           8.2e-07             1e-08    -5.577627e-189            190666             439.4         0.9394543      1.875034e-07          7.430778         1.738e-06         1.738e-06
           8.3e-07             1e-08     2.165083e-190          124178.8          300.1204         0.8958066      1.944225e-07          7.802302      1.011422e-06      1.016602e-06
           8.4e-07             1e-08     3.227513e-189            192292             442.8          0.940191      2.016871e-07          7.801304         1.756e-06         1.756e-06
           8.5e-07             1e-08     3.093399e-190          124192.2          300.1295         0.8958762      2.089496e-07          8.181839      1.012849e-06      1.018683e-06
           8.6e-07             1e-08     1.335081e-188            193918             446.2         0.9409164      2.165658e-07          8.180766         1.774e-06         1.774e-06
           8.7e-07             1e-08     3.584872e-190          124206.3          300.1391         0.8959492      2.241797e-07           8.57031      1.014417e-06      1.020969e-06
           8.8e-07             1e-08    -6.289209e-189            195544             449.6         0.9416308      2.321557e-07          8.569157         1.792e-06         1.792e-06
           8.9e-07             1e-08    -5.233386e-189            124221          300.1491         0.8960257      2.401292e-07          8.967706      1.016135e-06      1.023478e-06
             9e-07             1e-08     1.577018e-188            197170               453         0.9423345       2.48473e-07          8.966471          1.81e-06          1.81e-06
           9.1e-07             1e-08    -1.768096e-188          124236.4          300.1596         0.8961057      2.568141e-07          9.374021      1.018016e-06      1.026225e-06
           9.2e-07             1e-08     -2.23045e-188            198796             456.4         0.9430277      2.655337e-07            9.3727         1.828e-06         1.828e-06
           9.3e-07             1e-08     9.887705e-188          124252.6          300.1705         0.8961893      2.742505e-07          9.789246      1.020069e-06      1.029227e-06
           9.4e-07             1e-08     3.263592e-187            200422             459.8         0.9437107      2.833541e-07          9.787835         1.846e-06         1.846e-06
           9.5e-07             1e-08    -2.832673e-188          124269.4           300.182         0.8962766      2.924546e-07          10.21337      1.022308e-06      1.032504e-06
           9.6e-07             1e-08     1.849495e-187            202048             463.2         0.9443837      3.019502e-07          10.21187         1.864e-06         1.864e-06
           9.7e-07             1e-08    -3.580447e-188            124287          300.1939         0.8963677      3.114424e-07           10.6464      1.024745e-06      1.036073e-06
           9.8e-07             1e-08     3.101733e-188            203674             466.6         0.9450468      3.213379e-07          10.64479         1.882e-06         1.882e-06
           9.9e-07             1e-08     9.377975e-187          124305.3          300.2063         0.8964626      3.312299e-07          11.08831      1.027393e-06      1.039956e-06
             1e-06             1e-08     4.491598e-187            205300               470         0.9457004      3.415333e-07           11.0866           1.9e-06           1.9e-06
          1.01e-06             1e-08     1.740877e-186          124324.4          300.2193         0.8965615      3.518329e-07           11.5391      1.030266e-06      1.044174e-06
          1.02e-06             1e-08     1.904419e-186            206926             473.4         0.9463445      3.625522e-07          11.53728         1.918e-06         1.918e-06
          1.03e-06             1e-08     8.814734e-187          124344.2          300.2328         0.8966643      3.732675e-07          11.99875      1.033379e-06       1.04875e-06
          1.04e-06             1e-08     7.677266e-187            208552             476.8         0.9469795      3.844106e-07          11.99683         1.936e-06         1.936e-06
          1.05e-06             1e-08     1.554817e-186          124364.8          300.2468         0.8967712      3.955494e-07          12.46727      1.036746e-06      1.053708e-06
          1.06e-06             1e-08     3.047932e-186            210178             480.2         0.9476055      4.071241e-07          12.46523         1.954e-06         1.954e-06
          1.07e-06             1e-08     3.490984e-186          124386.3          300.2614         0.8968823      4.186944e-07          12.94464      1.040385e-06      1.059072e-06
          1.08e-06             1e-08    -3.012351e-187            211804             483.6         0.9482227      4.307087e-07          12.94248         1.972e-06         1.972e-06
          1.09e-06             1e-08      4.97032e-187          124408.5          300.2765         0.8969976      4.427183e-07          13.43086      1.044312e-06      1.064871e-06
           1.1e-06             1e-08     1.022902e-185            213430               487         0.9488312      4.551801e-07          13.42857          1.99e-06          1.99e-06
          1.11e-06             1e-08     3.989594e-186          124431.6          300.2922         0.8971173      4.676368e-07          13.92591      1.048544e-06      1.071132e-06
          1.12e-06             1e-08     6.747245e-187            215056             490.4         0.9494314      4.805537e-07          13.92349         2.008e-06         2.008e-06
          1.13e-06             1e-08     1.458798e-185          124455.6          300.3085         0.8972413      4.934654e-07          14.42978      1.053101e-06      1.077885e-06
          1.14e-06             1e-08     1.246404e-186            216682             493.8         0.9500232      5.068454e-07          14.42723         2.026e-06         2.026e-06
          1.15e-06             1e-08     1.889154e-185          124480.4          300.3253         0.8973698      5.202198e-07          14.94247      1.058002e-06      1.085162e-06
          1.16e-06             1e-08     1.344159e-185            218308             497.2          0.950607      5.340706e-07          14.93978         2.044e-06         2.044e-06
          1.17e-06             1e-08     1.208658e-185          124506.1          300.3428         0.8975028      5.479154e-07          15.46396      1.063267e-06      1.092996e-06
          1.18e-06             1e-08    -1.200871e-185            219934             500.6         0.9511828      5.622448e-07          15.46113         2.062e-06         2.062e-06
          1.19e-06             1e-08    -1.055853e-185          124532.6          300.3608         0.8976404      5.765678e-07          15.99425      1.068917e-06      1.101424e-06
           1.2e-06             1e-08    -3.729447e-185            221560               504         0.9517509      5.913834e-07          15.99127          2.08e-06          2.08e-06
          1.21e-06             1e-08    -2.154452e-185          124560.1          300.3795         0.8977828      6.061923e-07          16.53332      1.074976e-06      1.110482e-06
          1.22e-06             1e-08    -3.945628e-185            223186             507.4         0.9523113      6.215018e-07          16.53019         2.098e-06         2.098e-06
          1.23e-06             1e-08    -5.963377e-186          124588.5          300.3988         0.8979299      6.368043e-07          17.08117      1.081467e-06      1.120212e-06
          1.24e-06             1e-08    -1.685162e-184            224812             510.8         0.9528643      6.526153e-07          17.07789         2.116e-06         2.116e-06
          1.25e-06             1e-08    -7.754231e-185          124617.9          300.4187         0.8980818       6.68419e-07          17.63779      1.088415e-06      1.130655e-06
          1.26e-06             1e-08    -8.272679e-185            226438             514.2           0.95341      6.847392e-07          17.63434         2.134e-06         2.134e-06
          1.27e-06             1e-08    -4.257161e-184          124648.2          300.4393         0.8982387      7.010516e-07          18.20316      1.095847e-06      1.141857e-06
          1.28e-06             1e-08     -1.96034e-184            228064             517.6         0.9539485      7.178886e-07          18.19954         2.152e-06         2.152e-06
          1.29e-06             1e-08    -4.703118e-184          124679.5          300.4605         0.8984005      7.347173e-07          18.77727      1.103789e-06      1.153866e-06
           1.3e-06             1e-08     3.329425e-184            229690               521           0.95448      7.520786e-07          18.77348          2.17e-06          2.17e-06
          1.31e-06             1e-08     6.294577e-184          124711.7          300.4824         0.8985675      7.694312e-07          19.36012      1.112271e-06      1.166734e-06
          1.32e-06             1e-08     5.977678e-184            231316             524.4         0.9550046      7.873243e-07          19.35614         2.188e-06         2.188e-06
          1.33e-06             1e-08     -6.97597e-184          124744.9          300.5049         0.8987395      8.052083e-07          19.95169      1.121323e-06      1.180515e-06
          1.34e-06             1e-08     7.607926e-184            232942             527.8         0.9555224      8.236406e-07          19.94753         2.206e-06         2.206e-06
          1.35e-06             1e-08     1.549326e-184          124779.2          300.5281         0.8989168      8.420634e-07          20.55197      1.130978e-06      1.195268e-06
          1.36e-06             1e-08     2.225376e-184            234568             531.2         0.9560336      8.610425e-07          20.54761         2.224e-06         2.224e-06
          1.37e-06             1e-08     3.785677e-183          124814.5          300.5521         0.8990994      8.800116e-07          21.16095      1.141269e-06      1.211055e-06
          1.38e-06             1e-08     3.862938e-183            236194             534.6         0.9565383      8.995447e-07           21.1564         2.242e-06         2.242e-06
          1.39e-06             1e-08     2.151463e-183          124850.8          300.5767         0.8992874      9.190675e-07          21.77861      1.152233e-06      1.227942e-06
           1.4e-06             1e-08     2.464767e-183            237820               538         0.9570366      9.391622e-07          21.77386          2.26e-06          2.26e-06
          1.41e-06             1e-08     6.565607e-183          124888.2           300.602         0.8994808      9.592459e-07          22.40496      1.163906e-06      1.246002e-06
          1.42e-06             1e-08     4.667184e-183            239446             541.4         0.9575287      9.799094e-07              22.4         2.278e-06         2.278e-06
          1.43e-06             1e-08     6.448392e-184          124926.6           300.628         0.8996797      1.000561e-06          23.03997      1.176329e-06      1.265309e-06
          1.44e-06             1e-08    -4.934761e-183            241072             544.8         0.9580146      1.021801e-06          23.03479         2.296e-06         2.296e-06
          1.45e-06             1e-08    -4.873772e-183          124966.1          300.6548         0.8998842      1.043029e-06          23.68363      1.189544e-06      1.285947e-06
          1.46e-06             1e-08    -1.815692e-183            242698             548.2         0.9584945      1.064852e-06          23.67823         2.314e-06         2.314e-06
          1.47e-06             1e-08    -8.066989e-183          125006.7          300.6823         0.9000944      1.086662e-06          24.33593      1.203596e-06      1.308002e-06
          1.48e-06             1e-08     -1.36023e-182            244324             551.6         0.9589685      1.109076e-06           24.3303         2.332e-06         2.332e-06
          1.49e-06             1e-08    -1.764512e-182          125048.5          300.7105         0.9003103      1.131476e-06          24.99686      1.218531e-06      1.331569e-06
           1.5e-06             1e-08     1.219562e-182            245950               555         0.9594367      1.154488e-06            24.991          2.35e-06          2.35e-06
          1.51e-06             1e-08    -4.416211e-182          125091.3          300.7395         0.9005321      1.177485e-06           25.6664      1.234399e-06      1.356749e-06
          1.52e-06             1e-08    -2.580958e-182            247576             558.4         0.9598991      1.201102e-06          25.66031         2.368e-06         2.368e-06
          1.53e-06             1e-08     7.147882e-182          125135.3          300.7692         0.9007597      1.224704e-06          26.34455      1.251253e-06       1.38365e-06
          1.54e-06             1e-08     8.631946e-182            249202             561.8          0.960356      1.248932e-06          26.33821         2.386e-06         2.386e-06
          1.55e-06             1e-08     3.595655e-182          125180.5          300.7997         0.9009932      1.273146e-06          27.03129      1.269149e-06      1.412391e-06
          1.56e-06             1e-08     1.713128e-181            250828             565.2         0.9608074      1.297993e-06           27.0247         2.404e-06         2.404e-06
          1.57e-06             1e-08     1.326753e-181          125226.8           300.831         0.9012328      1.322825e-06          27.72661      1.288145e-06      1.443097e-06
          1.58e-06             1e-08     1.099529e-181            252454             568.6         0.9612534      1.348298e-06          27.71976         2.422e-06         2.422e-06
          1.59e-06             1e-08     8.350235e-182          125274.3          300.8631         0.9014785      1.373756e-06          28.43049      1.308306e-06      1.475903e-06
           1.6e-06             1e-08     1.747132e-181            254080               572          0.961694      1.399862e-06          28.42337          2.44e-06          2.44e-06
          1.61e-06             1e-08    -1.044366e-181          125322.9          300.8959         0.9017304      1.425952e-06          29.14292      1.329696e-06      1.510957e-06
          1.62e-06             1e-08     4.933476e-181            255706             575.4         0.9621295      1.452698e-06          29.13554         2.458e-06         2.458e-06
          1.63e-06             1e-08    -7.519064e-182          125372.8          300.9296         0.9019885      1.479427e-06           29.8639      1.352388e-06      1.548418e-06
          1.64e-06             1e-08     3.288332e-181            257332             578.8         0.9625598       1.50682e-06          29.85623         2.476e-06         2.476e-06
          1.65e-06             1e-08     6.737989e-181          125423.9           300.964          0.902253      1.534195e-06          30.59339      1.376457e-06      1.588456e-06
          1.66e-06             1e-08     4.809236e-181            258958             582.2         0.9629852      1.562242e-06          30.58544         2.494e-06         2.494e-06
          1.67e-06             1e-08     1.810894e-182          125476.3          300.9993         0.9025238       1.59027e-06           31.3314      1.401982e-06      1.631256e-06
          1.68e-06             1e-08     1.035244e-180            260584             585.6         0.9634056      1.618978e-06          31.32316         2.512e-06         2.512e-06
          1.69e-06             1e-08     2.279164e-180          125529.9          301.0354         0.9028011      1.647666e-06           32.0779      1.429048e-06       1.67702e-06
           1.7e-06             1e-08      2.79232e-180            262210               589         0.9638211       1.67704e-06          32.06936          2.53e-06          2.53e-06
          1.71e-06             1e-08     1.326448e-180          125584.8          301.0723         0.9030849      1.706395e-06          32.83289      1.457747e-06      1.725964e-06
          1.72e-06             1e-08    -1.887396e-180            263836             592.4         0.9642318      1.736443e-06          32.82404         2.548e-06         2.548e-06
          1.73e-06             1e-08     1.214671e-181          125640.9          301.1101         0.9033753      1.766471e-06          33.59635      1.488174e-06      1.778325e-06
          1.74e-06             1e-08    -8.403584e-181            265462             595.8         0.9646379        1.7972e-06          33.58718         2.566e-06         2.566e-06
          1.75e-06             1e-08    -4.521314e-181          125698.3          301.1487         0.9036724      1.827907e-06          34.36826      1.520433e-06      1.834357e-06
          1.76e-06             1e-08     1.715421e-180            267088             599.2         0.9650394      1.859323e-06          34.35877         2.584e-06         2.584e-06
          1.77e-06             1e-08     5.666759e-180          125757.1          301.1881         0.9039762      1.890717e-06          35.14861      1.554633e-06      1.894337e-06
          1.78e-06             1e-08     4.714732e-181            268714             602.6         0.9654363      1.922826e-06           35.1388         2.602e-06         2.602e-06
          1.79e-06             1e-08     3.518139e-180          125817.1          301.2284         0.9042868      1.954913e-06          35.93738      1.590892e-06      1.958569e-06
           1.8e-06             1e-08     4.478488e-180            270340               606         0.9658288      1.987723e-06          35.92724          2.62e-06          2.62e-06
          1.81e-06             1e-08     4.293211e-180          125878.5          301.2696         0.9046044      2.020509e-06          36.73457      1.629334e-06      2.027378e-06
          1.82e-06             1e-08     1.342022e-179            271966             609.4         0.9662169      2.054025e-06          36.72409         2.638e-06         2.638e-06
          1.83e-06             1e-08     7.215944e-181          125941.2          301.3117         0.9049288      2.087517e-06          37.54016      1.670092e-06      2.101123e-06
          1.84e-06             1e-08     2.276541e-179            273592             612.8         0.9666007      2.121747e-06          37.52932         2.656e-06         2.656e-06
          1.85e-06             1e-08     2.936409e-179          126005.3          301.3546         0.9052603      2.155951e-06          38.35412       1.71331e-06      2.180192e-06
          1.86e-06             1e-08     4.368896e-179            275218             616.2         0.9669803        2.1909e-06          38.34293         2.674e-06         2.674e-06
          1.87e-06             1e-08     3.043264e-179          126070.8          301.3984         0.9055989      2.225822e-06          39.17645      1.759139e-06      2.265007e-06
          1.88e-06             1e-08     2.658194e-179            276844             619.6         0.9673557      2.261497e-06          39.16489         2.692e-06         2.692e-06
          1.89e-06             1e-08     3.609537e-179          126137.6          301.4431         0.9059446      2.297144e-06          40.00714      1.807743e-06      2.356031e-06
           1.9e-06             1e-08    -8.477065e-180            278470               623         0.9677269      2.333551e-06           39.9952          2.71e-06          2.71e-06
          1.91e-06             1e-08    -3.687229e-182          126205.8          301.4887         0.9062975      2.369929e-06          40.84615      1.859296e-06      2.453767e-06
          1.92e-06             1e-08    -5.508953e-180            280096             626.4         0.9680942      2.407074e-06          40.83384         2.728e-06         2.728e-06
          1.93e-06             1e-08     8.588413e-180          126275.5          301.5352         0.9066578      2.444189e-06          41.69349      1.913984e-06      2.558766e-06
          1.94e-06             1e-08     1.516146e-178            281722             629.8         0.9684575      2.482078e-06          41.68079         2.746e-06         2.746e-06
          1.95e-06             1e-08    -2.214559e-178          126346.5          301.5827         0.9070254      2.519937e-06          42.54913      1.972009e-06      2.671628e-06
          1.96e-06             1e-08    -7.545771e-180            283348             633.2         0.9688169      2.558576e-06          42.53604         2.764e-06         2.764e-06
          1.97e-06             1e-08     2.735847e-178            126419           301.631         0.9074004      2.597184e-06          43.41306      2.033583e-06      2.793012e-06
          1.98e-06             1e-08     7.090904e-178            284974             636.6         0.9691725       2.63658e-06          43.39956         2.782e-06      2.857797e-06
          1.99e-06             1e-08     4.957862e-178            126493          301.6803         0.9077829      2.675943e-06          44.28527      2.098938e-06      2.923637e-06
             2e-06             1e-08    -6.449384e-180            286600               640         0.9695243      2.716101e-06          44.27135           2.8e-06      2.993378e-06
          2.01e-06             1e-08    -4.310882e-178          126568.4          301.7305          0.908173      2.756226e-06          45.16572       2.16832e-06      3.064291e-06
          2.02e-06             1e-08    -1.783918e-179            288226             643.4         0.9698723      2.797152e-06          45.15139         2.818e-06      3.139413e-06
          2.03e-06             1e-08     2.978802e-177          126645.3          301.7816         0.9085707      2.838044e-06          46.05442      2.241994e-06      3.215837e-06
          2.04e-06             1e-08     2.848557e-177            289852             646.8         0.9702167      2.879744e-06          46.03966         2.836e-06      3.296807e-06
