# Result of the experimentation with args: 1
#                 x                 y           is_wall          pressure            temper          vol_mass           speed_1           speed_2           turb_en          turb_dis

              0.06              0.04                 0          149776.6          315.1026          1.029092        -0.2854752         -23.57736      0.0001521657      0.0001838315
              0.06              0.05                 0          149671.3          317.0909          1.021921        -0.4802836         -22.30481      0.0001372912      0.0001581779
              0.06              0.06                 0            149831          319.0228          1.016816        -0.9376985         -25.11541      0.0001293881      0.0001453231
              0.06              0.07                 0          150616.6           321.506          1.014253         -1.282146         -21.13248      0.0001232628      0.0001353172
              0.06              0.08                 0          148651.9          322.1064         0.9991569         -2.206529         -26.82166      0.0001184471      0.0001277875
              0.06              0.09                 0          151260.9          325.6717          1.005562         -3.122156           -17.439      0.0001261394      0.0001402548
              0.06        0.09999999                 0          146267.1           324.279         0.9765408         -3.533173         -29.85599      0.0001825061      0.0002389199
              0.06              0.11                 0          151637.9          329.6376         0.9959408         -6.701695         -13.70989      0.0001361985      0.0001623377
              0.06              0.12                 0          144120.1          326.4016         0.9559493         -3.699799         -31.83926      0.0003691227      0.0006601166
              0.06              0.13                 0          152567.9          333.9397         0.9891394          -10.8823         -10.23807      0.0001566567      0.0001969621
              0.06              0.14                 0          142403.1          328.6255          0.938168         -2.295272         -34.93177      0.0003838335      0.0006509949
              0.06              0.15                 0            155232          339.2742         0.9905875         -13.32568          -6.23273        0.01528612       0.002806142
              0.06              0.16                 0          141591.6           331.304         0.9252801          2.084698         -40.33475       0.001438423        0.00477853
              0.06              0.17                 0          158246.5          345.0239         0.9929961          -4.45972         -3.493209        0.00116173       0.003471378
              0.06              0.18                 0          141300.3          334.2634         0.9152017          6.788599         -40.55605      0.0004635731      0.0009147284
              0.06              0.19                 0            161661               350                 1                 0                 0            0.0001            0.0001

              0.07                 0                 0          147774.9          307.8597          1.039227        -0.0285817         -18.34922            0.0001            0.0001
              0.07              0.01                 0          147774.9          307.8597          1.039227        -0.0285817         -18.34922      0.0001853154      0.0002431947
              0.07              0.02                 0          148933.8          310.6749          1.037886       -0.05627827         -21.04594       0.000174475      0.0002241822
              0.07              0.03                 0          148865.9          312.7125          1.030653        -0.1639507         -20.82036       0.000156964      0.0001920529
              0.07              0.04                 0          149785.1          315.1078          1.029134        -0.2614963         -23.58568      0.0001524391       0.000184311
              0.07              0.05                 0          149679.5          317.0961           1.02196        -0.6270969         -22.35008      0.0001372688      0.0001581392
              0.07              0.06                 0          149873.4          319.0492           1.01702         -0.888517          -25.1514       0.000130548      0.0001472194
              0.07              0.07                 0          150641.1          321.5219          1.014367         -1.585563         -21.32554      0.0001228514      0.0001346573
              0.07              0.08                 0          148785.8          322.1922           0.99979         -2.012318         -26.90589      0.0001165985      0.0001249129
              0.07              0.09                 0          151285.5          325.6914          1.005665         -2.698293         -17.96608      0.0001220917      0.0001336247
              0.07        0.09999999                 0          146491.6          324.4347           0.97757          -2.77273         -29.92518      0.0001426004      0.0001672027
              0.07              0.11                 0          151601.3          329.6244         0.9957398          -4.03074         -14.55378      0.0001252909      0.0001401519
              0.07              0.12                 0          144198.3          326.4917          0.956204         -1.770733         -31.82746      0.0002106281      0.0002933855
              0.07              0.13                 0            152498          333.9059         0.9887867         -6.530138         -11.06151      0.0001656869      0.0002088088
              0.07              0.14                 0          142076.3          328.4915         0.9363965         0.4725386         -34.98241       0.000230873      0.0003348157
              0.07              0.15                 0            155217          339.2738         0.9904929         -7.392126         -7.207528      0.0003554868      0.0007250689
              0.07              0.16                 0          140984.6          331.0153         0.9221173          3.438629         -40.52009      0.0003497651      0.0006147867
              0.07              0.17                 0          158308.5           345.069         0.9932547         -3.759805         -4.454185      0.0002214692      0.0003919797
              0.07              0.18                 0          140486.8          333.6896         0.9114976          5.925172         -39.87487      0.0008475384       0.002172456
              0.07              0.19                 0            161661               350                 1                 0                 0            0.0001            0.0001

              0.08                 0                 0          147803.2          307.8771          1.039367       -0.02850866         -18.37546            0.0001            0.0001
              0.08              0.01                 0          147803.2          307.8771          1.039367       -0.02850866         -18.37546      0.0001859303      0.0002443615
              0.08              0.02                 0          148984.7          310.7057          1.038138       -0.05534281         -21.17888      0.0001754287      0.0002259575
              0.08              0.03                 0            148987          312.7873          1.031245        -0.1625346         -21.01557      0.0001593078      0.0001962265
              0.08              0.04                 0          149958.7          315.2141          1.029979        -0.2533011         -24.03628      0.0001548771      0.0001885912
              0.08              0.05                 0          149990.6          317.2908          1.023456        -0.6170431         -22.92259      0.0001419036      0.0001659498
              0.08              0.06                 0          150260.1          319.2897          1.018876        -0.8351495         -26.06258      0.0001329788      0.0001511938
              0.08              0.07                 0          151063.1           321.793          1.016352         -1.538555         -22.23347      0.0001299412      0.0001461096
              0.08              0.08                 0          149182.8          322.4476          1.001664         -1.764895         -27.91202      0.0001186484      0.0001280873
              0.08              0.09                 0          151655.7          325.9347          1.007374         -2.567341         -18.17384      0.0001208508      0.0001317723
              0.08        0.09999999                 0            146289           324.298         0.9766296         -1.991362         -31.12156      0.0001652285      0.0002070052
              0.08              0.11                 0          152636.2          330.2572          1.000616         -3.840539         -12.71862      0.0001283609      0.0001487298
              0.08              0.12                 0          143387.9          325.8689         0.9526472        -0.1220012         -34.25022       0.000303872      0.0004980106
